State,Year,Percentage of Foreign Born,Percentage of Moved In,Percentage of Renter,Mobility Index,Concentrated Disadvantaged Index,Percentage of Unemployed,Percentage of Single Parent Households,Percentage of Poverty,Heterogeneity Index,Percentage of Young Males,Percentage of Dropped Out,Percentage of Divorced,Population (logged),Less than High School,Percentage of White,Percentage of Black,Percentage of Hispanic,Percentage of Native Americans,Percentage of Internet Subscription per Household,Average Vehicle HH,Population
Illinois,2011,13.97761129836613,12.758108295124062,29.631643904283845,-0.7141634454625109,3.263023428373432,5.706093878443196,11.005448779112085,7.182374090392485,0.5527965364018135,7.140589835048,4.913660450146834,7.9996291938797714,16.370352002157187,8.482081213844559,63.126322968556316,14.323412093889786,16.139468480663883,0.11575647051629001,74.95744154654169,1.6464115571872715,12869259
Illinois,2012,13.91296716065041,13.326322468953041,30.253917301055395,-0.4118327086392843,2.676285882194138,5.301005688819367,10.818993944481084,7.1191024935254195,0.5558581174264675,7.0941429897893284,3.677909134993228,8.038248562843998,16.370817810143183,8.24163094245512,62.86234330892864,14.179323050300752,16.310418706270283,0.1003242265881336,74.95744154654169,1.658172392988629,12875255
Illinois,2013,14.030810886549475,13.23095123595584,30.73831317557222,-0.3547077262523026,2.2183544561312827,4.9543185194069155,10.696654131007913,7.030533168625551,0.5581285484182408,7.101276302414157,3.516618583451408,7.80507268399221,16.37135202577323,8.112024908914554,62.66982142323458,14.026316289962807,16.445364064264194,0.10367070365277184,74.95744154654169,1.6625931524739304,12882135
Illinois,2014,13.853436724122673,13.264891798350694,31.33651590223422,-0.23387362473736945,1.334653924856236,4.180223250816345,10.586283146436578,6.820060510168738,0.5632953974122983,7.003520027824833,3.635441011456792,8.0452821223889,16.371231308682514,7.9333849873219995,62.15866832083648,14.073993562401693,16.703486954779986,0.11127604502281728,76.13699629600993,2.59500534424771,12880580
Illinois,2015,14.200285458897923,13.036365877280668,31.841256547922452,-0.2171563558887702,0.47941551037424923,3.583446183299449,10.421683241481999,6.341882185151683,0.5668615007985013,6.92746770119273,3.4087969613845046,7.846783766245633,16.369631887971185,7.710749498736197,61.80741905420648,14.101459603988959,16.88949334739244,0.10172632259965886,77.50059807826555,1.672217861922865,12859995
Illinois,2016,13.931715553887699,12.947247983230767,30.945505848945192,-0.41078682457218524,0.057496056105030585,3.273817312121613,10.414915162567922,6.0771713915628345,0.569105856280101,6.8579098184991665,3.8338845066426015,8.085441914444818,16.365075956037273,7.549303251741842,61.6072567524889,13.987802560301537,17.01975051593406,0.12041520945255098,82.42998926181957,1.682244424876909,12801539
Illinois,2017,14.31352685431045,12.751367498714853,30.315857111020655,-0.591057141101299,-0.37159966550482065,3.186738533433349,10.055021427953498,5.7784352935696175,0.5733273640550571,6.805822798474898,3.718781024670158,7.843963411095261,16.365113763276753,7.419764829355485,61.19557823009691,13.986164530402734,17.238892634390673,0.09985921756272427,83.96218332213135,1.6919575716538786,12802023
Illinois,2018,14.059349756849498,12.320470478169826,30.2068898397938,-0.7538413407640732,-0.8706499190107214,2.8940953200199666,9.98406121938866,5.440604300551875,0.5767369503251984,6.736720905920063,3.371133190838602,7.9458099313402,16.360341976885802,7.179783817384397,60.9111001579144,13.80821719979782,17.336583711898832,0.13511413475152811,85.38462740171153,1.6913609506863911,12741080
Illinois,2019,13.940316865271377,12.014689917100313,29.33396865375545,-1.0151034014629645,-1.609997899681171,2.5258327118099286,9.657715177498753,4.982566811467145,0.5786224773971415,6.641026573844439,3.6379947836295528,8.078973022109452,16.354891267305263,6.965352493536643,60.69356566826504,13.883505772374782,17.489988218741413,0.10210055839646093,86.15936766210316,1.6819948434095642,12671821
Illinois,2020,14.145891001419228,11.714774071744024,28.84419634549792,-1.2042327868684302,-1.056860746082432,3.117717595598055,9.77372427452236,5.153779785342865,0.5911689805327169,6.806340423310467,3.7733650545952813,7.927716063966093,16.36164039549042,6.762507844322858,59.58483367684008,13.671429984588052,17.837978421390673,0.0793172150886285,88.07835176082082,1.6891188769192158,12757634
Illinois,2021,14.24114283829286,11.432376151494353,27.927535473590314,-1.465757221250207,-0.4436421354091874,3.8108209868958367,9.663836001026516,5.371900743663256,0.5992095727185249,6.6550452832264355,3.1797513719341475,7.89777412547827,16.35486348874928,6.771148633201092,58.93440610555888,13.387974196204086,17.972107259229375,0.10031196856497065,89.94903679972177,1.6861971844529684,12671469
Illinois,2022,14.386388462531329,11.544319709248873,27.57696054182663,-1.492874668979751,-1.682394777170936,2.502091871964719,9.71653521505589,5.175402858973649,0.6038123791800025,6.807493416007844,4.042075278638928,7.7648904405902,16.347780322424725,6.631512302623296,58.46671666389022,13.196779343749881,18.2778584572031,0.08269729404598558,90.8287977912965,1.6644629733642382,12582032
Indiana,2011,4.7137897307962255,14.707433969594849,27.13374504098714,-0.5256400367408831,3.1491602972830965,5.006842187155224,11.6730053897048,7.81379516365498,0.32778225113038006,7.371286628871728,6.016293801703752,9.949436252267558,15.689912736545638,8.313848163289357,81.25785455158126,8.904663888872692,6.12997976652168,0.15114497304095398,71.0869178012284,1.8070865072548419,6516922
Indiana,2012,4.637134954401902,14.745720503189833,27.70776282808864,-0.40779586874390983,2.2710843319993224,4.414781316053302,11.337954426414987,7.507871731401888,0.33304186026714977,7.344859540601719,6.087954523973481,10.152793172262577,15.693039995063527,8.145797660024714,80.9083488773864,9.031755146669882,6.254843335218914,0.1906281673844414,71.0869178012284,1.8237982127167827,6537334
Indiana,2013,4.786268308369231,15.11147175836742,28.361540013836763,-0.1668011250864313,1.8550138527911884,3.9112895002847403,11.210437100618599,7.844836384959144,0.33793366589833795,7.254392167163656,5.2249132081099665,10.159046657521296,15.698161671752658,8.157875433235802,80.58987944120913,9.045698748817134,6.400597665282483,0.16738949994993077,71.0869178012284,1.8372359054512997,6570902
Indiana,2014,4.844429656252866,14.786242838443469,28.43018377696645,-0.2620247574003747,1.2730879842665006,3.55586108835195,11.463920129106551,7.2134569365802825,0.3430861376881871,7.275406235243915,4.968165909097032,10.33618292352947,15.702103578275715,7.604684353377481,80.24646592959826,9.173977599932089,6.449512684453425,0.16398723331041837,72.40695094454516,2.7233143368125883,6596855
Indiana,2015,4.853829792376671,15.305558576849638,28.86663705798468,-0.009941869488625632,0.33076464805717193,2.9100651391003796,11.005696296393486,6.614176609441293,0.34870849176623464,7.287467067894521,4.8443613693583725,10.31356500616344,15.705557588376275,7.7667802673240995,79.89633940009185,9.007610639789235,6.633160515311919,0.21262357092789985,74.03702294461985,1.838693863529827,6619680
Indiana,2016,5.264076738117425,14.683947195959387,28.638200237507526,-0.2578246620453106,-0.27391934500801424,2.520935683764324,10.79087503503377,6.225945122312268,0.3544934558813594,7.288242684024988,4.910390802376697,10.132468412358532,15.707575738827044,7.711366093411284,79.50272672327509,9.176272223363812,6.755245284486645,0.20910431440846317,79.78944210447366,1.8727770825849595,6633053
Indiana,2017,5.268375407878241,14.376078663014349,27.728295567690616,-0.5265537695846436,-0.42613337366775556,2.3782860129075067,10.95871073347309,5.997382394471667,0.3593163919849669,7.159952469078952,6.0084839483483545,9.96242885286504,15.712653242592515,7.572758098391167,79.17997761450815,9.1959912509986,6.924112822638927,0.14540669926792663,81.60617901934815,1.8901931295480114,6666818
Indiana,2018,5.295195160461682,14.921312074129265,27.376918706527526,-0.41020245141711953,-0.675177936695704,2.230554711248472,10.904177450562083,6.024425499072973,0.3663507876357823,7.095750998449164,5.072183569889217,9.890631598484013,15.716405110199418,7.349715580588886,78.69666781133786,9.393521519669068,7.059587756979431,0.1578032355042934,83.08317004396405,1.8988788339657792,6691878
Indiana,2019,5.326594396290436,13.684462730639035,26.71345064680754,-0.9417014373728404,-1.58228713106649,2.1105076944169525,10.35736488866391,4.944019185723112,0.3720238411111898,7.136116635540228,5.694666461319498,10.176540602734404,15.722415364958001,6.952878389725586,78.31397047541085,9.395163763983316,7.212391634912649,0.1760489372077765,84.20557671690857,1.893861069034343,6732219
Indiana,2020,5.570630164511159,13.538759416266988,25.811084630438373,-1.1552992276759229,-1.3831787930873056,2.2787856204886414,10.406746166334289,5.419061530089735,0.3888239437670019,7.2087551402827925,4.915109820752335,9.929893610388415,15.730136859170631,6.680823648005579,77.21507699350997,9.314290439409334,7.531745976764646,0.07495132585726408,86.9003245075883,1.9035810274058296,6784403
Indiana,2021,5.574608230843882,13.13277945807991,24.74147386454716,-1.4858042181087483,-1.798709598183803,2.351459781354205,9.948580479532538,5.292510073883853,0.3988347543436809,7.043903270430365,4.772942872608973,10.138826341815328,15.733312930102857,6.269981494228976,76.62602841469676,8.748270823400286,7.610962998008371,0.1366738245823345,89.51170853517783,1.9179943701146047,6805985
Indiana,2022,6.06649722517235,12.73808410520827,24.986283551515967,-1.5717810599821038,-2.056093257200839,1.8222204855615445,9.91869030096949,5.626320150200495,0.40733657255484446,7.315122104563461,4.832474226804124,9.63861310863676,15.737279788646543,6.576694960088757,75.99044173183901,9.191432740668608,7.822700213682437,0.08584762529457984,90.209459858448,1.8856819154597726,6833037
Iowa,2011,4.360990350745141,14.838639732306568,23.961625035226685,-1.0632499402295923,-1.5406332044676276,3.2213600913559013,9.151643908232074,5.2411106499611675,0.21523072151003675,7.210735428723882,4.482251865249831,8.706828736094236,14.934679764543256,6.2073748926055465,88.38180601630992,2.8129754378150604,5.0040998475333485,0.32103226682872305,73.5221147880334,1.909219117906909,3062309
Iowa,2012,4.484374074958379,14.621431494385831,24.658592551003743,-1.007567465376402,-1.6309282090382626,2.859813947496996,9.757971978276318,5.732212594780319,0.2214444742141467,7.265045120887286,3.6677281433645845,9.168443288727488,14.938550708732283,5.573442856092637,88.0136725624279,2.909680806561477,5.225578413277531,0.2188872111186506,73.5221147880334,1.934497264980669,3074186
Iowa,2013,4.8253050721974,15.158024033010442,25.487636615911903,-0.6778396641116862,-2.2111384167080956,2.5858331046694034,9.448402333262418,5.184964678302779,0.2298054992423504,7.287303715745712,3.080399756190126,8.594668161179596,14.94381626764413,5.575721844567203,87.51003101200615,3.2532189841108767,5.401376384279657,0.21906435897303145,73.5221147880334,1.934725438821429,3090416
